Order Date,Brand,Sneaker Name,Sale Price,Retail Price,Release Date,Shoe Size,Buyer Region
9/12/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$455,$220,4/29/17,10.5,North Carolina
9/12/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$450,$220,4/29/17,10.5,California
9/12/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$460,$220,4/29/17,10.5,Ohio
9/12/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$475,$220,4/29/17,8,Wisconsin
9/12/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$478,$220,4/29/17,9.5,Virginia
9/12/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$515,$220,4/29/17,11.5,New York
9/12/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$478,$220,4/29/17,8,Texas
9/12/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$565,$220,2/25/17,9,California
9/12/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$675,$220,2/25/17,11.5,Pennsylvania
9/12/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$745,$220,2/25/17,13.5,New York
9/12/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$745,$220,2/25/17,12.5,Ohio
9/12/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$567,$220,2/25/17,9,Ohio
9/12/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$631,$220,2/25/17,11,Texas
9/12/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$630,$220,2/25/17,11,New York
9/12/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$630,$220,2/25/17,10,Michigan
9/12/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$610,$220,2/25/17,8.5,Ohio
9/12/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,907",$190,9/9/17,10.5,Illinois
9/12/17,Off-White,Nike-Air-Max-90-Off-White,$840,$160,9/9/17,11,Florida
9/12/17,Off-White,Nike-Air-Max-90-Off-White,$920,$160,9/9/17,8.5,Nevada
9/12/17,Off-White,Nike-Air-Max-90-Off-White,$850,$160,9/9/17,12,New York
9/12/17,Off-White,Nike-Air-Presto-Off-White,"$1,200",$160,9/9/17,10,Arizona
9/12/17,Off-White,Nike-Air-VaporMax-Off-White,"$1,100",$250,9/9/17,10.5,California
9/12/17,Off-White,Nike-Air-VaporMax-Off-White,"$1,200",$250,9/9/17,9.5,Texas
9/12/17,Off-White,Nike-Blazer-Mid-Off-White,$645,$130,9/9/17,12,New York
9/12/17,Off-White,Nike-Blazer-Mid-Off-White,$600,$130,9/9/17,8.5,Florida
9/13/17, Yeezy,Adidas-Yeezy-Boost-350-Low-V2-Beluga,"$1,139",$220,9/24/16,12,Michigan
9/13/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,$750,$220,11/23/16,10,California
9/13/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Green,$641,$220,11/23/16,10,Oregon
9/13/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$810,$220,2/11/17,9.5,Maryland
9/13/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-White,$712,$220,12/17/16,10.5,Texas
9/13/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-White,$820,$220,12/17/16,6,Oregon
9/13/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$460,$220,4/29/17,11,Texas
9/13/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$459,$220,4/29/17,8.5,Pennsylvania
9/13/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$529,$220,4/29/17,12,Illinois
9/13/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$470,$220,4/29/17,8.5,Minnesota
9/13/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$460,$220,4/29/17,10,New York
9/13/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$606,$220,2/25/17,9.5,New York
9/13/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$624,$220,2/25/17,9.5,Connecticut
9/13/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$691,$220,2/25/17,6,Oregon
9/13/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$619,$220,2/25/17,8.5,Connecticut
9/13/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$785,$220,2/25/17,12.5,Oregon
9/13/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$599,$220,2/25/17,7,New York
9/13/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$625,$220,2/25/17,10.5,Ohio
9/13/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$620,$220,2/25/17,10,Washington
9/13/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$2,100",$190,9/9/17,10,Ohio
9/13/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,900",$190,9/9/17,10.5,Ohio
9/13/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$2,000",$190,9/9/17,10.5,New York
9/13/17,Off-White,Nike-Air-Max-90-Off-White,$890,$160,9/9/17,9,California
9/13/17,Off-White,Nike-Air-Presto-Off-White,"$1,050",$160,9/9/17,8,Wisconsin
9/13/17,Off-White,Nike-Air-Presto-Off-White,"$1,190",$160,9/9/17,8,Rhode Island
9/13/17,Off-White,Nike-Air-VaporMax-Off-White,$990,$250,9/9/17,9,Nevada
9/13/17,Off-White,Nike-Air-VaporMax-Off-White,"$1,070",$250,9/9/17,10,California
9/13/17,Off-White,Nike-Blazer-Mid-Off-White,$700,$130,9/9/17,12,Ohio
9/13/17,Off-White,Nike-Blazer-Mid-Off-White,$670,$130,9/9/17,9.5,Connecticut
9/14/17, Yeezy,Adidas-Yeezy-Boost-350-Low-Pirate-Black-2016,$985,$200,2/19/16,9.5,Ohio
9/14/17, Yeezy,Adidas-Yeezy-Boost-350-Low-Turtledove,"$2,300",$200,6/27/15,14,Iowa
9/14/17, Yeezy,Adidas-Yeezy-Boost-350-Low-V2-Beluga,$910,$220,9/24/16,8.5,Minnesota
9/14/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Green,$680,$220,11/23/16,11,Washington
9/14/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red,"$1,002",$220,11/23/16,10,California
9/14/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$810,$220,2/11/17,9.5,Colorado
9/14/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$998,$220,2/11/17,6,Michigan
9/14/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-White,$817,$220,12/17/16,5,California
9/14/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-White,$700,$220,12/17/16,9,California
9/14/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$469,$220,4/29/17,11,Virginia
9/14/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$431,$220,4/29/17,10.5,Oklahoma
9/14/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$460,$220,4/29/17,10.5,Florida
9/14/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$626,$220,2/25/17,9.5,Texas
9/14/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$635,$220,2/25/17,13,New Jersey
9/14/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$570,$220,2/25/17,14,New York
9/14/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$599,$220,2/25/17,7,California
9/14/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$608,$220,2/25/17,10,Ohio
9/14/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$570,$220,2/25/17,8,California
9/14/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$569,$220,2/25/17,8,Washington
9/14/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$625,$220,2/25/17,11,Texas
9/14/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,700",$190,9/9/17,10,Michigan
9/14/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$2,110",$190,9/9/17,9.5,Florida
9/14/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$2,050",$190,9/9/17,11,Florida
9/14/17,Off-White,Nike-Air-Max-90-Off-White,$870,$160,9/9/17,10.5,Texas
9/14/17,Off-White,Nike-Air-Presto-Off-White,"$1,210",$160,9/9/17,10,Massachusetts
9/14/17,Off-White,Nike-Air-VaporMax-Off-White,$999,$250,9/9/17,10.5,Maryland
9/14/17,Off-White,Nike-Blazer-Mid-Off-White,$620,$130,9/9/17,8,New Jersey
9/14/17,Off-White,Nike-Blazer-Mid-Off-White,$625,$130,9/9/17,10,New York
9/14/17,Off-White,Nike-Blazer-Mid-Off-White,$664,$130,9/9/17,8.5,Connecticut
9/15/17, Yeezy,Adidas-Yeezy-Boost-350-Low-Turtledove,"$1,890",$200,6/27/15,12,Kentucky
9/15/17, Yeezy,Adidas-Yeezy-Boost-350-Low-V2-Beluga,$790,$220,9/24/16,7,California
9/15/17, Yeezy,Adidas-Yeezy-Boost-350-Low-V2-Beluga,$800,$220,9/24/16,7,California
9/15/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$975,$220,2/11/17,5,Oregon
9/15/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$875,$220,2/11/17,12,New York
9/15/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-White,$860,$220,12/17/16,6,California
9/15/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$470,$220,4/29/17,10,New Jersey
9/15/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$475,$220,4/29/17,9.5,North Carolina
9/15/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$474,$220,4/29/17,9.5,Florida
9/15/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$567,$220,2/25/17,9,California
9/15/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$679,$220,2/25/17,13,Missouri
9/15/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$603,$220,2/25/17,9.5,New York
9/15/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$620,$220,2/25/17,12,Connecticut
9/15/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$635,$220,2/25/17,6.5,New York
9/15/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$625,$220,2/25/17,10.5,New Jersey
9/15/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$701,$220,2/25/17,5,Massachusetts
9/15/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$618,$220,2/25/17,8.5,California
9/15/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$2,100",$190,9/9/17,9.5,Ohio
9/15/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,815",$190,9/9/17,11,California
9/15/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$2,100",$190,9/9/17,9.5,California
9/15/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,999",$190,9/9/17,13,California
9/15/17,Off-White,Nike-Air-Max-90-Off-White,$820,$160,9/9/17,12,New York
9/15/17,Off-White,Nike-Air-Presto-Off-White,"$1,250",$160,9/9/17,9,Massachusetts
9/15/17,Off-White,Nike-Air-Presto-Off-White,"$1,110",$160,9/9/17,12,Alabama
9/15/17,Off-White,Nike-Air-VaporMax-Off-White,"$1,000",$250,9/9/17,11.5,New York
9/15/17,Off-White,Nike-Blazer-Mid-Off-White,$675,$130,9/9/17,10,California
9/16/17, Yeezy,Adidas-Yeezy-Boost-350-Low-V2-Beluga,$971,$220,9/24/16,10.5,California
9/16/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$794,$220,2/11/17,9.5,New York
9/16/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$748,$220,2/11/17,8.5,New York
9/16/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$465,$220,4/29/17,10.5,Texas
9/16/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$436,$220,4/29/17,11,California
9/16/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$475,$220,4/29/17,9.5,Massachusetts
9/16/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$476,$220,4/29/17,10,Ohio
9/16/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$474,$220,4/29/17,9,Texas
9/16/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$454,$220,4/29/17,11,New York
9/16/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$635,$220,4/29/17,6,New York
9/16/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$594,$220,2/25/17,9,Arizona
9/16/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$550,$220,2/25/17,8,California
9/16/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$719,$220,2/25/17,5,Illinois
9/16/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$634,$220,2/25/17,11,California
9/16/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,900",$190,9/9/17,9,Pennsylvania
9/16/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,850",$190,9/9/17,13,New York
9/16/17,Off-White,Nike-Air-Max-90-Off-White,$900,$160,9/9/17,9,California
9/16/17,Off-White,Nike-Air-Presto-Off-White,"$1,100",$160,9/9/17,9,Nevada
9/16/17,Off-White,Nike-Air-Presto-Off-White,"$1,250",$160,9/9/17,9,Ohio
9/16/17,Off-White,Nike-Air-VaporMax-Off-White,"$1,000",$250,9/9/17,12,Illinois
9/16/17,Off-White,Nike-Air-VaporMax-Off-White,"$1,050",$250,9/9/17,10.5,California
9/17/17, Yeezy,Adidas-Yeezy-Boost-350-Low-V2-Beluga,$970,$220,9/24/16,9.5,California
9/17/17, Yeezy,Adidas-Yeezy-Boost-350-Low-V2-Beluga,"$1,145",$220,9/24/16,11.5,Kentucky
9/17/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Green,$700,$220,11/23/16,10,New York
9/17/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red,"$1,001",$220,11/23/16,9.5,Oklahoma
9/17/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red,$998,$220,11/23/16,11,Kentucky
9/17/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$795,$220,2/11/17,11,Oregon
9/17/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$490,$220,4/29/17,7,Texas
9/17/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$470,$220,4/29/17,8.5,California
9/17/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$470,$220,4/29/17,10,Texas
9/17/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$470,$220,4/29/17,11,Rhode Island
9/17/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$610,$220,2/25/17,9.5,Florida
9/17/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$575,$220,2/25/17,9,New York
9/17/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$594,$220,2/25/17,9,Ohio
9/17/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$625,$220,2/25/17,10.5,California
9/17/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,910",$190,9/9/17,10,Georgia
9/17/17,Off-White,Nike-Air-Presto-Off-White,"$1,200",$160,9/9/17,11,Colorado
9/17/17,Off-White,Nike-Air-Presto-Off-White,"$1,200",$160,9/9/17,11,Tennessee
9/17/17,Off-White,Nike-Air-Presto-Off-White,"$1,275",$160,9/9/17,9,California
9/17/17,Off-White,Nike-Air-VaporMax-Off-White,"$1,080",$250,9/9/17,8,New York
9/17/17,Off-White,Nike-Air-VaporMax-Off-White,"$1,007",$250,9/9/17,9.5,California
9/17/17,Off-White,Nike-Blazer-Mid-Off-White,$720,$130,9/9/17,9,California
9/18/17, Yeezy,Adidas-Yeezy-Boost-350-Low-V2-Beluga,$925,$220,9/24/16,6,Oklahoma
9/18/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Green,$681,$220,11/23/16,9.5,Oklahoma
9/18/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red,"$1,000",$220,11/23/16,9.5,Oklahoma
9/18/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$802,$220,2/11/17,12,New York
9/18/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-White,$676,$220,12/17/16,9,Oregon
9/18/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$463,$220,4/29/17,9.5,Washington
9/18/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$460,$220,4/29/17,9,California
9/18/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$460,$220,4/29/17,10.5,Colorado
9/18/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$468,$220,4/29/17,8.5,California
9/18/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$515,$220,4/29/17,4,Michigan
9/18/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$470,$220,4/29/17,9.5,West Virginia
9/18/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$624,$220,2/25/17,7,Florida
9/18/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$605,$220,2/25/17,10,Texas
9/18/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$602,$220,2/25/17,11,Florida
9/18/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$599,$220,2/25/17,9,California
9/18/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$627,$220,2/25/17,13,Michigan
9/18/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$650,$220,2/25/17,11,California
9/18/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$600,$220,2/25/17,9.5,Arizona
9/18/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$630,$220,2/25/17,11.5,Indiana
9/18/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,800",$190,9/9/17,9.5,California
9/18/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,725",$190,9/9/17,13,California
9/18/17,Off-White,Nike-Air-Max-90-Off-White,$900,$160,9/9/17,7,New York
9/18/17,Off-White,Nike-Air-Presto-Off-White,"$1,250",$160,9/9/17,9,New Jersey
9/18/17,Off-White,Nike-Air-Presto-Off-White,"$1,065",$160,9/9/17,12,Arkansas
9/18/17,Off-White,Nike-Air-VaporMax-Off-White,"$1,090",$250,9/9/17,8.5,Arizona
9/18/17,Off-White,Nike-Air-VaporMax-Off-White,$955,$250,9/9/17,10,California
9/18/17,Off-White,Nike-Blazer-Mid-Off-White,$690,$130,9/9/17,10.5,New York
9/19/17, Yeezy,Adidas-Yeezy-Boost-350-Low-V2-Beluga,$871,$220,9/24/16,8,Nevada
9/19/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red,$988,$220,11/23/16,9,Pennsylvania
9/19/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$761,$220,2/11/17,8.5,Oregon
9/19/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-White,$801,$220,12/17/16,12,Nevada
9/19/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$491,$220,4/29/17,11.5,North Carolina
9/19/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$465,$220,4/29/17,10,New York
9/19/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$520,$220,4/29/17,12,California
9/19/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$459,$220,4/29/17,8.5,South Carolina
9/19/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$540,$220,4/29/17,14,Nevada
9/19/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$451,$220,4/29/17,9,Oregon
9/19/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$575,$220,2/25/17,7.5,Texas
9/19/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$611,$220,2/25/17,9.5,New York
9/19/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$610,$220,2/25/17,10.5,Texas
9/19/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$633,$220,2/25/17,11,Kentucky
9/19/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$640,$220,2/25/17,11,New York
9/19/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,772",$190,9/9/17,9.5,California
9/19/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$2,000",$190,9/9/17,8,Arizona
9/19/17,Off-White,Nike-Air-Max-90-Off-White,$948,$160,9/9/17,9,California
9/19/17,Off-White,Nike-Air-Presto-Off-White,"$1,350",$160,9/9/17,7,New York
9/19/17,Off-White,Nike-Air-Presto-Off-White,"$1,060",$160,9/9/17,12,California
9/19/17,Off-White,Nike-Air-VaporMax-Off-White,$929,$250,9/9/17,12,Washington
9/19/17,Off-White,Nike-Air-VaporMax-Off-White,$885,$250,9/9/17,10,California
9/19/17,Off-White,Nike-Blazer-Mid-Off-White,$715,$130,9/9/17,10,California
9/19/17,Off-White,Nike-Blazer-Mid-Off-White,$690,$130,9/9/17,10.5,Connecticut
9/20/17, Yeezy,Adidas-Yeezy-Boost-350-Low-Pirate-Black-2015,"$1,150",$200,8/22/15,13,Florida
9/20/17, Yeezy,Adidas-Yeezy-Boost-350-Low-V2-Beluga,$760,$220,9/24/16,7.5,Oklahoma
9/20/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Green,$640,$220,11/23/16,8,Tennessee
9/20/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$799,$220,2/11/17,11,Colorado
9/20/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-White,$664,$220,12/17/16,8,New York
9/20/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$460,$220,4/29/17,9,New York
9/20/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$464,$220,4/29/17,11,Virginia
9/20/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$510,$220,4/29/17,12,New York
9/20/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$461,$220,4/29/17,9,Oregon
9/20/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$624,$220,4/29/17,6,New Jersey
9/20/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$560,$220,2/25/17,8,Texas
9/20/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$625,$220,2/25/17,10.5,New York
9/20/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$565,$220,2/25/17,8,California
9/20/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$629,$220,2/25/17,10,Georgia
9/20/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$590,$220,2/25/17,14,Texas
9/20/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$590,$220,2/25/17,9,California
9/20/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$627,$220,2/25/17,13,Illinois
9/20/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$688,$220,2/25/17,13,California
9/20/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$620,$220,2/25/17,9.5,New York
9/20/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$570,$220,2/25/17,9,California
9/20/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,950",$190,9/9/17,10.5,Texas
9/20/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,770",$190,9/9/17,13,California
9/20/17,Off-White,Nike-Air-Max-90-Off-White,$760,$160,9/9/17,12,California
9/20/17,Off-White,Nike-Air-Max-90-Off-White,$820,$160,9/9/17,10,California
9/20/17,Off-White,Nike-Air-Presto-Off-White,"$1,195",$160,9/9/17,13,Virginia
9/20/17,Off-White,Nike-Air-VaporMax-Off-White,$940,$250,9/9/17,11,California
9/20/17,Off-White,Nike-Air-VaporMax-Off-White,$970,$250,9/9/17,11,Ohio
9/20/17,Off-White,Nike-Air-VaporMax-Off-White,"$1,350",$250,9/9/17,9.5,Alaska
9/20/17,Off-White,Nike-Air-VaporMax-Off-White,"$1,050",$250,9/9/17,12,Colorado
9/20/17,Off-White,Nike-Blazer-Mid-Off-White,$660,$130,9/9/17,11,California
9/20/17,Off-White,Nike-Blazer-Mid-Off-White,$725,$130,9/9/17,13,New York
9/21/17, Yeezy,Adidas-Yeezy-Boost-350-Low-Turtledove,"$1,875",$200,6/27/15,11,California
9/21/17, Yeezy,Adidas-Yeezy-Boost-350-Low-V2-Beluga,"$1,005",$220,9/24/16,10.5,Maryland
9/21/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,$775,$220,11/23/16,11.5,Kentucky
9/21/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Green,$620,$220,11/23/16,10.5,New Jersey
9/21/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red,"$1,009",$220,11/23/16,10.5,North Carolina
9/21/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$782,$220,2/11/17,13,Ohio
9/21/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$755,$220,2/11/17,8.5,New York
9/21/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-White,$788,$220,12/17/16,11,Virginia
9/21/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$470,$220,4/29/17,10.5,Massachusetts
9/21/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$455,$220,4/29/17,8.5,Massachusetts
9/21/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$455,$220,4/29/17,11,Texas
9/21/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$625,$220,4/29/17,6,California
9/21/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$466,$220,4/29/17,10,California
9/21/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$605,$220,4/29/17,5,California
9/21/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$595,$220,2/25/17,10.5,New York
9/21/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$575,$220,2/25/17,7.5,New York
9/21/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$570,$220,2/25/17,7,California
9/21/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$646,$220,2/25/17,10,California
